        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
  -0.0209226     0.444638    0.0238004
   0.0104715     0.734134     0.751955
     1.00335    -0.862361   -0.0941962
  -0.0113617     0.361124    0.0113417
  -0.0228893     0.365907     0.771384
      1.0046    -0.837861    -0.089343
 -0.00901013     0.344492    0.0112943
  -0.0186842     0.421561     0.771034
     0.99661    -0.792472   -0.0898125
  -0.0125859     0.396892    0.0107856
  -0.0150494     0.394365     0.769479
     1.01894    -0.806089    -0.109603
  0.00368946     0.362514  -0.00437955
  -0.0289118     0.120373     0.778683
     1.01323    -0.795424    -0.103942
 0.000805235     0.385824  -0.00370525
  -0.0212915     0.146738     0.778538
     1.02509    -0.704472     -0.11288
   0.0136609      0.47978   -0.0110489
  -0.0223812      0.19886     0.787161
     1.01829      -0.7893   -0.0953489
  0.00587939     0.360933  -0.00440417
   -0.013519     0.220596     0.784821
     1.02969    -0.740384    -0.115992
   0.0157122     0.486249   -0.0108448
   -0.023288     0.190633     0.786577
     1.03387    -0.812295    -0.116301
   0.0156998       0.5214  -0.00865166
  -0.0217707     0.274026     0.792589
     1.00479    -0.700939   -0.0927356
 -0.00143265     0.430282  -0.00283977
  -0.0118466     0.198722     0.780075
     1.01823    -0.632824    -0.103588
   0.0106861       0.5258  -0.00843649
  -0.0185237     0.237528     0.790515
     1.01233    -0.485712   -0.0860963
  0.00779949     0.625336   -0.0028937
  -0.0095841     0.304029     0.795555
     1.00404     -0.59529   -0.0784219
 -0.00434986       0.4503  -0.00293574
  0.00157953     0.246911       0.7885
    0.989788    -0.679275   -0.0716198
  -0.0148465     0.396997    0.0100533
  0.00787973     0.464739      0.77904
    0.995089    -0.733681   -0.0797576
  -0.0180576     0.442383   0.00946653
  0.00043594     0.404471      0.77847
    0.982654    -0.659454   -0.0639529
  -0.0244128     0.463366     0.022002
   0.0287732     0.782346     0.751705
    0.984487    -0.675845   -0.0721434
  -0.0228399     0.436092    0.0235119
   0.0140271     0.762354     0.746695
    0.987339    -0.808476   -0.0711946
  -0.0265097      0.53422    0.0196175
   0.0171448     0.645207     0.755015
     1.05797    -0.979269    -0.164309
   0.0351852     0.312698   -0.0360487
  -0.0486194     0.206344     0.798308
      1.0545     -1.04859    -0.151958
    0.029313     0.320895   -0.0340047
  -0.0193771     0.220938       0.7959
     1.07906     -1.03043    -0.177028
   0.0481504     0.282424   -0.0559452
  -0.0124645   -0.0293355     0.776753
     1.07125    -0.918752    -0.157978
   0.0513644     0.278495   -0.0560672
  -0.0117634    0.0863267     0.790945
     1.06896     -1.00953      -0.1647
   0.0429396     0.304109   -0.0524727
 -0.00416596   -0.0081451      0.77832
     1.09202    -0.917864    -0.180514
   0.0624126     0.321364   -0.0678096
  0.00628897    -0.196598     0.754146
       1.091    -0.934696    -0.175147
   0.0596259     0.308981   -0.0683101
  0.00971554    -0.162567      0.75768
      1.0972    -0.790867     -0.17031
   0.0698626     0.383392   -0.0688175
 -0.00352661   -0.0279961     0.780618
     1.08106    -0.814467    -0.152449
   0.0619496     0.335188    -0.064194
   0.0150902   -0.0517527      0.77471
     1.09651    -0.790954    -0.175007
   0.0683757     0.416788   -0.0633167
-0.000684812   -0.0571808     0.773524
     1.09468    -0.757372    -0.166625
   0.0606595     0.495448   -0.0479248
 -0.00307108    0.0326352     0.789216
     1.07615    -0.871908    -0.155031
   0.0538872     0.331526   -0.0633817
   0.0105741   -0.0901304     0.766332
     1.09027    -0.725665    -0.150517
   0.0660479     0.399602   -0.0648202
  -0.0068508    0.0321959     0.792253
     1.07103    -0.583599    -0.113495
   0.0574751      0.45931   -0.0527268
 -0.00825092     0.118688     0.806432
     1.05727    -0.712967    -0.114293
   0.0489622     0.339037   -0.0616143
   0.0211081   -0.0509737     0.777603
     1.05075     -0.90389    -0.127831
   0.0378356     0.294851   -0.0526561
    0.018088    0.0537091     0.791213
     1.04395     -0.84456     -0.12715
   0.0353936     0.306739   -0.0515168
  0.00147028    0.0851087     0.793951
     1.03133    -0.918926    -0.113396
     0.02175     0.322364   -0.0333429
  0.00765989     0.296463     0.808942
     1.03991     -0.95043    -0.128308
   0.0261705       0.3166   -0.0343598
 -0.00308403     0.217476     0.801575
     1.02615    -0.854628    -0.117787
    0.018626      0.36421   -0.0300245
 -0.00937942      0.32349     0.807958
      1.0627     -0.27553   -0.0735418
   0.0434553     0.651389   -0.0263197
  -0.0475245     -0.30804     0.741776
      1.0826    -0.904576    -0.106115
    0.020684     0.503633   -0.0428607
   0.0392355    -0.555359     0.721627
     1.04869    -0.866123    -0.114599
   0.0275459     0.444283   -0.0498997
   0.0271241    -0.326286     0.752694
     1.04784     -1.27595    -0.140923
    0.011548     0.373158   -0.0476363
   0.0336055     -0.21385     0.772693
     1.09894     -1.61819    -0.170596
 0.000912679     0.490352   -0.0371249
   0.0444328    -0.610894     0.730693
     1.03046     -1.04478    -0.122365
   0.0189627     0.362788   -0.0473915
   0.0252183   -0.0710944     0.790326
     1.04678     -1.67146    -0.153122
 -0.00675043     0.436799   -0.0293037
    0.035047    -0.124115     0.787469
     1.01754     -1.19629    -0.119176
  0.00384857     0.371072   -0.0327629
   0.0204632     0.107072       0.8059
     1.02119      -1.1082   -0.0914969
 -0.00708189     0.583047  -0.00769031
   0.0276719    0.0474378     0.798066
     1.04835     -1.78935    -0.174442
  -0.0102727     0.583426   -0.0177246
  0.00555589    -0.394446     0.756083
     1.05451      -1.6589    -0.104419
  -0.0165926     0.735784  -0.00117384
   0.0584165    -0.328029     0.783549
    0.989737    -0.991406    -0.079799
 -0.00521081     0.874609    0.0087438
 0.000452929    -0.223175      0.76975
      1.0135    -0.956423   -0.0983732
   0.0100809     0.390987   -0.0296537
   0.0206641     0.206638     0.816811
     1.00767    -0.708739   -0.0748363
 0.000997369     0.543849  -0.00834407
   0.0172104     0.253892     0.804137
     1.03681    -0.952673    -0.146588
   0.0306315     0.323578   -0.0511225
  -0.0151852   0.00298742     0.790032
     1.05053     -0.78768     -0.13756
    0.047277     0.334535   -0.0641815
 -0.00484722    -0.110682     0.773999
     1.04724    -0.873744    -0.139745
   0.0397423     0.353136   -0.0612842
 -0.00100401    -0.146989     0.767794
     1.04867    -0.588973    -0.107185
   0.0541455     0.412337   -0.0618008
  -0.0221834     0.103699     0.809383
     1.05502    -0.577882   -0.0970165
   0.0554812     0.409233   -0.0611357
 -0.00257535      0.15152     0.818041
     1.05322    -0.585627   -0.0989182
   0.0464765     0.470091   -0.0516789
  -0.0203021    0.0460024     0.796326
    0.885996     -1.18612   -0.0556535
  -0.0178356     0.596123  -0.00376584
   0.0133385    -0.157469     0.755861
    0.983042      -1.8749   -0.0839714
  -0.0250066     0.648089   -0.0032531
   0.0262559     -0.61443      0.78091
     0.88006     -1.85774   -0.0511149
  -0.0321169      0.54849    0.0023717
 -0.00317401    -0.356136     0.789297
    0.815652      -1.3376   -0.0615112
  -0.0261586     0.526656   0.00377357
  -0.0322362    0.0826097     0.739631
    0.981935     -1.94219   -0.0420128
  -0.0334699     0.564248   0.00447161
   0.0450099    -0.327382     0.806968
    0.821774     -1.84972   -0.0235993
  -0.0361694     0.575686    0.0123919
  -0.0165974    0.0331298     0.778352
     0.91095     -1.91516  -0.00627764
  -0.0383623     0.571591    0.0135019
   0.0326514   -0.0723646     0.800906
    0.798959     -1.27055   -0.0485606
  -0.0272653     0.599959    0.0112326
  -0.0523404     0.226772     0.742361
    0.968776     -1.36173   -0.0103775
  -0.0315461      0.56648    0.0158977
    0.064142     0.296692     0.796981
    0.986855     -1.24188   -0.0723026
  -0.0267875     0.450926   0.00804197
  0.00491515      0.12971      0.79143
     1.00243    -0.983372   -0.0961951
  -0.0122833     0.441098  -0.00432993
  -0.0119554    0.0126809     0.787171
     1.01079     -1.54949    -0.108084
  -0.0212286     0.509716  -0.00397901
 -0.00193324    -0.266367     0.782841
    0.820632    -0.900225    -0.104258
  -0.0204387     0.598135   0.00314342
    -0.28087     -1.23735     0.812056
    0.726252     -1.60225   -0.0770867
  -0.0256189     0.507379  -0.00281831
   -0.106752    -0.724249      0.72577
      0.8862     -1.69743    -0.167784
  -0.0270667     0.583001   0.00169568
    -0.26708     0.178899     0.946943
    0.769331      -1.2843   -0.0687642
  -0.0225775     0.426254  -0.00998837
  -0.0237626    -0.296184      0.69248
    0.764268     -2.05792    -0.152227
  -0.0268652      0.47747  -0.00630736
   -0.108474       0.4187     0.806328
    0.801579     -1.33504   -0.0991915
  -0.0193686      0.35582   -0.0144627
 -0.00963824     0.835426     0.740898
    0.862934    -0.686462   -0.0439732
 -0.00899139     0.524858   -0.0136681
  0.00414893    -0.166339     0.743427
    0.985884     -1.25496    -0.161917
 -0.00631147      0.54694   -0.0144164
   -0.144371       1.6599      1.09394
    0.912512     -1.61924    -0.141728
  -0.0118173     0.581285   -0.0178754
  0.00359281    -0.321122     0.748186
       1.042     -1.94408     -0.20801
 -0.00556577     0.510465   -0.0360713
   0.0176673    -0.674994     0.720679
    0.872638      -1.4452    -0.172597
 -0.00228082     0.516296   -0.0354752
  -0.0197109    -0.730837     0.699086
     1.15071     -1.69393    -0.188411
  0.00668136     0.529404   -0.0434257
   0.0626003    -0.933058     0.683921
     1.04005     -1.69392    -0.212191
  0.00574751      0.51228    -0.046187
  0.00912114    -0.816793     0.692529
     1.20045     -1.62382    -0.196746
   0.0177456     0.577998    -0.042555
   0.0354591    -0.596702     0.727614
     1.11579    -0.840246   -0.0882747
     0.02611     0.579501   -0.0373452
      0.0347    -0.349369     0.752678
    0.903586     -1.26916    -0.184383
   0.0100245     0.508375   -0.0444786
  -0.0467692    -0.448226     0.732145
     1.04531     -1.10377    -0.139472
   0.0224849     0.486508   -0.0553829
 -0.00344391    -0.408164      0.74747
     1.00867     -1.09809    -0.185759
   0.0445927     0.364553   -0.0606757
   -0.186393      1.36221     0.991393
     0.93736     -2.21383     -0.32805
   0.0153376     0.263213   -0.0697925
   -0.161848      1.90593      1.08974
    0.830853     -2.05437    -0.260672
 -0.00602187     0.443844   -0.0438945
  -0.0714477   -0.0645863     0.795508
    0.859846     -2.98275    -0.361014
  -0.0153774      0.31093   -0.0566176
  -0.0831662      2.56163      1.22717
    0.774263     -2.54662    -0.245811
  -0.0219569     0.378352   -0.0289422
  -0.0500873      1.07251     0.867941
    0.801921      -1.6012    -0.157706
  -0.0118332     0.450695   -0.0309066
  -0.0337239    -0.472772     0.721949
    0.868434     -2.25249    -0.301867
   0.0086711    0.0891917   -0.0790096
   -0.110903      2.04258      1.03173
    0.921988     -1.08403    -0.172631
   0.0516044    0.0474403    -0.092828
   -0.181125      1.74752     0.981024
    0.927388    -0.105943    0.0356278
  -0.0739942      0.89662   -0.0326979
    -0.12506    -0.280483     0.875357
    0.952396     0.031382   0.00368533
   -0.254088     0.563123   0.00764909
   -0.473976    -0.718564     0.886143
    0.913618    0.0220762   0.00519042
   -0.264512       0.4879   0.00932291
   -0.487287    -0.805056     0.852763
    0.870726   -0.0544746   0.00645239
   -0.372052     0.363482    0.0234019
    -0.65093    -0.986085     0.856485
      0.9098   -0.0202731  5.80996e-05
   -0.355781     0.442237    0.0285009
   -0.613569    -0.842574     0.875894
    0.752509    -0.179003    0.0213104
   -0.307611      0.38492   0.00288388
   -0.848275     -1.41323     0.858648
     0.79242    -0.175331    0.0105954
   -0.418556     0.330808    0.0296456
   -0.869484      -1.2401     0.875682
    0.691597    -0.295419    0.0199582
   -0.369811      0.33261    0.0101447
    -1.12872     -1.75922     0.874191
     0.57143    -0.495001    0.0296289
   -0.339414     0.415625    0.0088493
    -1.40985     -2.12583     0.906127
    0.845062    -0.112704   0.00464343
   -0.402495     0.406704      0.03681
   -0.806139     -1.05189     0.899103
    0.667947    -0.345978    0.0346889
    -0.39718     0.376082    0.0216185
    -1.13712     -1.61802     0.929589
    0.762741    -0.221116    0.0247479
    -0.39254     0.431183    0.0297754
    -1.02973     -1.35321      0.95227
    0.498304    -0.549574    0.0357726
   -0.239978     0.459942   -0.0152699
    -1.56069     -2.63773     0.877641
     0.42679    -0.699022    0.0309499
   -0.240895     0.504157  -0.00820039
    -1.88121     -3.03173     0.894395
    0.191299       -1.027    0.0365368
  -0.0751495     0.701096   -0.0238072
    -2.46565     -4.19884     0.875628
    0.553424     -0.61561  -0.00101339
   -0.256891     0.478535  -0.00568415
    -2.12137     -3.65972     0.869519
    0.770542    -0.229809  -0.00939783
   -0.347845     0.319246      0.01029
    -1.23204     -2.06229     0.861216
    0.795425    -0.245526   -0.0153613
    -0.33613     0.323433  0.000879799
    -1.67981     -3.01943     0.877945
    0.876836   -0.0289038    -0.013298
   -0.328843      0.29507    0.0113339
   -0.936953     -1.67695     0.863875
    0.912068   0.00823288   -0.0162166
   -0.334464     0.348269     0.023468
   -0.683921     -1.11072     0.850658
    0.868076    0.0144074   0.00281517
   -0.229428     0.445204   0.00829616
   -0.466677    -0.895596     0.839341
    0.805554    -0.113518   0.00607629
   -0.261283     0.355217   -0.0110873
     -1.2307     -2.45674     0.885761
    0.771446   -0.0678545      0.01705
   -0.195518     0.424154  -0.00587983
   -0.637988     -1.33956     0.854837
    0.629828    -0.228193    0.0406565
  -0.0888587     0.560111   -0.0296216
    -0.86767     -1.96789     0.880989
    0.942144    0.0607797   -0.0171004
   -0.206973     0.565836    0.0148941
    -0.35615    -0.572674     0.828101
    0.823211    -0.152549    0.0166127
   -0.456817     0.345227     0.050023
   -0.942113     -1.25107     0.950327
    0.748198    -0.252017    0.0270204
   -0.399354     0.380756    0.0303313
     -1.0185     -1.45324      0.93429
     0.88967    -0.065886   0.00189068
   -0.480695     0.254738    0.0618281
   -0.698611     -1.01071     0.898368
    0.909303   -0.0414994 -0.000538906
   -0.523601     0.238923    0.0818958
   -0.713231    -0.966992      0.93048
    0.847624    -0.120973    0.0127038
   -0.429178     0.282882     0.037717
   -0.892063     -1.39651     0.914293
    0.988524    0.0634443   -0.0205195
   -0.491049      0.22256    0.0847278
   -0.416455    -0.619098     0.857172
    0.999347    0.0951827    -0.015305
   -0.451032     0.230082    0.0610647
   -0.528555      -0.8644      0.87331
     1.05299     0.173982   -0.0319937
   -0.332744     0.396428    0.0529935
   -0.335118    -0.579354     0.848499
    0.985671    0.0435721   -0.0185005
   -0.559976     0.174834     0.111995
   -0.487699    -0.684269     0.893977
      1.0299     0.125267   -0.0261422
   -0.429816     0.280114    0.0858554
   -0.310957    -0.517184     0.859767
      1.0337     0.109227   -0.0306538
   -0.568164     0.126383     0.139668
   -0.357182     -0.54144     0.884881
    0.976392    0.0897044  0.000348651
   -0.421102     0.220012    0.0402054
   -0.699226      -1.2486     0.904019
     1.06926     0.241262   -0.0289299
   -0.298504     0.401996     0.038916
   -0.403041    -0.754127     0.861227
     1.04769     0.280451   -0.0158112
   -0.304055      0.32682    0.0339528
   -0.408923    -0.844155     0.865496
    0.976078     0.156162  -0.00226206
   -0.366012     0.246327    0.0275169
   -0.676756     -1.25895     0.877443
    0.801269      -0.1817     0.010331
   -0.386053     0.303861    0.0248127
    -1.08135     -1.76836     0.899873
    0.814535   -0.0856784    0.0117972
   -0.359593     0.264598    0.0120418
    -1.29872     -2.24744     0.900334
    0.589656    -0.480583    0.0237548
   -0.319271     0.403977   0.00665186
    -1.60947     -2.57501     0.909003
    0.673451    -0.371196     0.019918
   -0.376016     0.378952    0.0238125
    -1.21327     -1.80839     0.907439
    0.509128     -0.54403    0.0304554
   -0.248007     0.436861  -0.00953372
    -2.10964     -3.57608      0.90916
   -0.190304     -2.16897    0.0867853
     0.64161      2.20768   -0.0634975
   -0.656212     -1.16625     0.786314
     0.21339    -0.999167    0.0447471
    0.236574      1.21234   -0.0259354
   -0.777265     -1.40393     0.806852
     1.11301     0.708316   -0.0164279
   -0.364175    0.0579582    0.0186427
   -0.582722     -1.07991      0.82348
    0.843376    0.0756853   0.00810757
   -0.287375     0.301632   0.00179608
    -1.15801     -2.06726     0.827663
    -0.33563     -2.06814    0.0844048
    0.588887      1.90082   -0.0471499
   -0.508596    -0.953784     0.868081
    0.821776     0.169925    0.0152318
   -0.327111     0.151051   0.00133136
    -1.28315     -2.32161     0.863938
   0.0636498     -1.35479    0.0465813
    0.156889      1.13237   -0.0221183
    -1.50466     -2.68036     0.902219
    0.449922    -0.673472    0.0228234
   -0.165702     0.559009   -0.0102355
    -2.17119     -3.83525     0.862804
  -0.0176075     -1.66682    0.0337381
    0.117932      1.15986   -0.0212468
    -2.44342     -4.36835     0.925091
    -1.27361     -3.76784     0.112673
     1.10297       2.8546   -0.0670439
    -1.17808     -2.06713     0.866229
   -0.612698     -2.60878    0.0658106
     0.55149      1.87807   -0.0377655
    -1.91695     -3.39909     0.936136
    -1.61941     -4.51959     0.145406
     1.26162      3.23894   -0.0878485
    -1.44937     -2.55521     0.908332
    0.241157    -0.867196     0.048064
  -0.0703276     0.640086   -0.0235939
    -2.29332     -4.02738     0.909396
    0.122079     -1.37672    0.0186768
 -0.00796275     0.924011   -0.0154224
    -2.69279     -4.71027     0.877161
    0.769058   -0.0351481    0.0141681
   -0.295304     0.280372   0.00396604
    -1.20978     -2.16124     0.854594
    0.978432     0.296139  -0.00276936
   -0.293232     0.282067    0.0162043
    -0.50196    -0.981554     0.828829
      1.0847     0.588505   -0.0140885
   -0.332551     0.148799    0.0170823
   -0.592315     -1.12743     0.810449
      1.0794     0.416035   -0.0293894
  -0.0939564     0.676174   0.00815197
   -0.324695    -0.599834     0.827401
     1.06501     0.380102   -0.0180546
   -0.176431     0.519061    0.0146844
   -0.290048    -0.613943     0.852627
    0.765368     -0.25307   0.00278997
     0.11785      1.13231   -0.0156529
   -0.509308    -0.905828     0.811403
   -0.660339     -2.49915    0.0883287
    0.683524       2.0106   -0.0560659
   -0.916962     -1.62455     0.736234
    0.215501     -1.04966    0.0630651
   0.0156629     0.841073   -0.0305175
    -1.31808     -2.51061     0.934722
    0.569787    -0.510317    0.0279938
   -0.169466     0.525135    -0.010995
   -0.870047     -1.75205     0.786735
    0.295831    -0.984547    0.0283945
   0.0776446      1.00225    -0.010962
   -0.359968     -0.64333     0.697497
      1.1444    0.0361643   -0.0306729
   -0.457911     0.242052    0.0146996
    -1.40139     -2.70077     0.989102
      0.7956    -0.763601   -0.0251716
   -0.261276     0.671644    0.0229703
    -0.54777     -1.05377     0.766752
    0.955554   0.00526958   -0.0191262
   -0.314367     0.302978   0.00808634
   -0.899525     -1.89606     0.841737
    0.931162    -0.173653   -0.0249294
   -0.243272     0.483015    0.0170196
   -0.509163     -1.11986     0.837973
    0.445932    -0.906191    0.0636718
