        -nan         -nan         -nan         -nan
        -nan         -nan         -nan         -nan
        -nan         -nan         -nan         -nan
 -0.00516467   0.00163254     0.999985   0.00387101
    0.999912    0.0118401   0.00605333   -0.0302803
  -0.0118208     0.999925  -0.00320498    0.0271334
 -0.00609082   0.00313314     0.999977   0.00581514
    0.999932    0.0099975   0.00606973   -0.0321482
 -0.00997635     0.999944   -0.0035054    0.0281413
 -0.00610444    0.0034446     0.999975   0.00596617
    0.999948   0.00867135   0.00528593   -0.0282096
 -0.00865967      0.99996  -0.00222747    0.0188229
 -0.00530503   0.00218158     0.999984   0.00432607
    0.999912    0.0113717    0.0068512   -0.0359729
   -0.011339     0.999924  -0.00480167    0.0375863
 -0.00690529   0.00472356     0.999965   0.00767941
    0.999941   0.00962631    0.0050753   -0.0257834
 -0.00960311     0.999943  -0.00457548    0.0350285
 -0.00511906   0.00452647     0.999977   0.00636595
    0.999926    0.0106649    0.0057742   -0.0293846
  -0.0106328     0.999928  -0.00556334    0.0421814
 -0.00583312   0.00550154     0.999968   0.00772269
    0.999929    0.0112828   0.00389345   -0.0161849
  -0.0112564     0.999914   -0.0067314    0.0500593
 -0.00396906    0.0066871      0.99997   0.00782702
    0.999953   0.00870947   0.00436207   -0.0219303
 -0.00869386     0.999956  -0.00358594     0.027899
  -0.0043931   0.00354784     0.999984   0.00504583
    0.999938    0.0107015    0.0031817   -0.0120554
  -0.0106819     0.999924  -0.00613724    0.0457977
 -0.00324714   0.00610287     0.999976   0.00686821
    0.999946    0.0101195   0.00238148   -0.0072882
  -0.0101063     0.999934  -0.00550887    0.0412927
 -0.00243707   0.00548451     0.999982   0.00587615
    0.999912    0.0116847   0.00632012   -0.0319261
   -0.011644     0.999911  -0.00643901    0.0485541
 -0.00639479   0.00636485     0.999959   0.00894111
    0.999918    0.0119814   0.00455324   -0.0198209
  -0.0119486     0.999903  -0.00717521    0.0533487
 -0.00463876   0.00712022     0.999964   0.00865162
    0.999905     0.012822   0.00505571   -0.0222331
  -0.0127844     0.999891  -0.00740142    0.0552384
 -0.00515006   0.00733608      0.99996   0.00921994
    0.999904    0.0129469   0.00499024    -0.021598
  -0.0129163     0.999898  -0.00612801    0.0470569
 -0.00506907   0.00606296     0.999969   0.00812191
    0.999898     0.012891   0.00615333   -0.0296237
  -0.0128591     0.999904  -0.00519277    0.0409699
 -0.00621967   0.00511311     0.999968   0.00782995
    0.999879    0.0146498   0.00515502    -0.021027
  -0.0146218     0.999878  -0.00543732    0.0434991
 -0.00523404   0.00536129     0.999972   0.00768159
    0.999857    0.0156578    0.0064211   -0.0287589
   -0.015624     0.999864  -0.00527149    0.0430858
 -0.00650276   0.00517041     0.999965   0.00820084
    0.999884    0.0138751   0.00634138   -0.0301272
  -0.0138478     0.999895  -0.00433801    0.0358424
  -0.0064009   0.00424969      0.99997   0.00714177
     0.99983    0.0173811   0.00623252   -0.0259877
  -0.0173481     0.999835  -0.00532558    0.0445048
 -0.00632406   0.00521655     0.999966    0.0082024
    0.999824    0.0176301   0.00635194   -0.0261741
  -0.0175909     0.999826  -0.00617794    0.0502452
 -0.00645976   0.00606512     0.999961   0.00917849
    0.999787    0.0192865   0.00737317   -0.0316539
  -0.0192368     0.999792  -0.00675261    0.0552111
 -0.00750187   0.00660934      0.99995    0.0103394
     0.99975    0.0207691   0.00827656   -0.0360491
  -0.0207035     0.999754  -0.00794001    0.0640784
 -0.00843943   0.00776667     0.999934    0.0121749
    0.999875    0.0150134   0.00495184    -0.019728
  -0.0149952     0.999881  -0.00369007    0.0321505
 -0.00500665   0.00361535     0.999981   0.00586663
    0.999927    0.0121132  1.33416e-05    0.0104093
  -0.0121128     0.999898  -0.00761954    0.0560838
-0.000105638   0.00761882     0.999971   0.00682296
    0.999917    0.0128876  0.000907656   0.00516749
  -0.0128802     0.999887  -0.00769639    0.0568976
 -0.00100674   0.00768406      0.99997   0.00731155
      0.9999    0.0141069 -0.000935665    0.0185251
  -0.0141143     0.999865  -0.00846843     0.062228
 0.000816076   0.00848079     0.999964   0.00726329
    0.999906    0.0135846  -0.00199844    0.0251445
  -0.0136022     0.999867  -0.00904785    0.0659546
  0.00187526   0.00907418     0.999957   0.00736316
    0.999896    0.0144032  0.000166602     0.011492
  -0.0144014     0.999867  -0.00769967    0.0571785
-0.000277479   0.00769648      0.99997   0.00702406
    0.999895    0.0143486   -0.0019873    0.0256375
  -0.0143639     0.999865   -0.0079247    0.0583034
  0.00187332   0.00795241     0.999967   0.00633743
    0.999895    0.0144621  -0.00068642    0.0171037
  -0.0144662     0.999875  -0.00635732     0.047845
 0.000594394   0.00636658      0.99998   0.00540458
    0.999905    0.0137781 -0.000518896    0.0152128
  -0.0137798     0.999899  -0.00337286    0.0272779
 0.000472372   0.00337969     0.999994   0.00274641
      0.9999    0.0137836  -0.00322266     0.033399
   -0.013813     0.999861  -0.00929455    0.0673421
   0.0030941   0.00933813     0.999952   0.00713605
    0.999904     0.013717  -0.00204517    0.0252973
   -0.013729     0.999888  -0.00597322    0.0446352
  0.00196301   0.00600072      0.99998   0.00451805
     0.99991    0.0129657  -0.00341823    0.0338315
  -0.0129939     0.999881  -0.00835946    0.0604331
  0.00330944   0.00840313     0.999959   0.00618387
    0.999898    0.0142812  0.000611615   0.00838166
  -0.0142783     0.999888  -0.00445621    0.0351069
-0.000675186   0.00444702      0.99999   0.00419473
    0.999914    0.0130759   0.00108078   0.00403722
  -0.0130754     0.999914 -0.000480314   0.00780036
 -0.00108697  0.000466141     0.999999  0.000792707
    0.999927    0.0118254   0.00257827  -0.00688908
  -0.0118319     0.999927   0.00251538   -0.0124737
 -0.00254834   -0.0025457     0.999994  -0.00122929
    0.999907    0.0134857   0.00189861 -0.000783514
  -0.0134813     0.999906  -0.00229547    0.0204715
 -0.00192939   0.00226966     0.999996   0.00277332
    0.999897    0.0142815   0.00124797   0.00425606
  -0.0142729     0.999876  -0.00668743    0.0503768
 -0.00134332   0.00666893     0.999977   0.00656245
      0.9999    0.0139856   0.00224587  -0.00253873
  -0.0139732     0.999888  -0.00542648    0.0418777
 -0.00232151   0.00539456     0.999983   0.00585859
    0.999908    0.0133128   0.00263648  -0.00581222
  -0.0132927     0.999883  -0.00753006    0.0559776
 -0.00273642   0.00749432     0.999968   0.00802231
    0.999912    0.0131337   0.00179885 -0.000491153
  -0.0131195     0.999884  -0.00768456    0.0569266
 -0.00189957   0.00766029     0.999969   0.00773244
      0.9999    0.0137004    0.0033927   -0.0103639
   -0.013676     0.999881  -0.00709441    0.0532398
 -0.00348949    0.0070473     0.999969   0.00803039
    0.999958   0.00917949  0.000765304   0.00322407
 -0.00918236      0.99995   0.00383241   -0.0214769
-0.000730086  -0.00383928     0.999992  -0.00309611
    0.999928    0.0119898  0.000450916   0.00794372
  -0.0119891     0.999927   -0.0013533    0.0140602
-0.000467109   0.00134779     0.999999   0.00143311
    0.999935    0.0112668   0.00196293  -0.00280582
  -0.0112646     0.999936  -0.00117384     0.012467
 -0.00197603   0.00115166     0.999997    0.0018899
    0.999903    0.0138588   0.00123218   0.00450102
  -0.0138538     0.999896  -0.00396793    0.0323114
 -0.00128704   0.00395048     0.999991   0.00422336
     0.99991    0.0134376  0.000538042   0.00881322
  -0.0134364     0.999907  -0.00213214    0.0200667
-0.000566643   0.00212472     0.999998   0.00222088
    0.999907    0.0133819   0.00272451  -0.00597287
  -0.0133693       0.9999  -0.00460686    0.0362823
 -0.00278589   0.00457001     0.999986   0.00542472
    0.999894    0.0144418   0.00173066   0.00184489
  -0.0144341     0.999886  -0.00439471    0.0356871
 -0.00179394   0.00436927     0.999989   0.00491591
    0.999894    0.0143974   0.00216767  -0.00123305
  -0.0143851     0.999881  -0.00557027    0.0434233
 -0.00224761    0.0055385     0.999982    0.0061853
    0.999889    0.0146949   0.00227341  -0.00155268
  -0.0146827     0.999878  -0.00527853    0.0419203
  -0.0023507   0.00524457     0.999983   0.00604219
    0.999886    0.0150856 -0.000310841    0.0160978
  -0.0150866     0.999881  -0.00331028    0.0288747
 0.000260866   0.00331459     0.999994   0.00298746
    0.999882    0.0153064   0.00145517   0.00460447
  -0.0152996     0.999872  -0.00457303    0.0375679
 -0.00152498   0.00455023     0.999988   0.00503059
    0.999867    0.0162936  -0.00115548     0.022992
   -0.016297     0.999863  -0.00301696    0.0277905
  0.00110616   0.00303539     0.999995   0.00234128
    0.999895     0.014012   0.00377644   -0.0124733
  -0.0139862     0.999879  -0.00676179    0.0511652
 -0.00387073   0.00670826      0.99997    0.0079738
    0.999902    0.0136564   0.00316174  -0.00859865
  -0.0136369     0.999888   -0.0061092    0.0469621
 -0.00324482   0.00606549     0.999976   0.00718783
    0.999903    0.0136632   0.00277289  -0.00619641
  -0.0136496     0.999895  -0.00485452     0.037986
 -0.00283893    0.0048162     0.999984   0.00561081
    0.999917    0.0126165   0.00253635  -0.00566786
  -0.0126133      0.99992  -0.00125862    0.0133412
 -0.00255202   0.00122652     0.999996   0.00213237
    0.999927    0.0117673   0.00256783  -0.00649582
  -0.0117649      0.99993 -0.000965174    0.0111748
 -0.00257901  0.000934893     0.999996   0.00191959
    0.999949   0.00972201   0.00284093   -0.0102184
 -0.00973532     0.999942   0.00471264   -0.0274721
 -0.00279495  -0.00474005     0.999985  -0.00299311
    0.999938    0.0107275   0.00308101   -0.0110586
  -0.0107403     0.999934   0.00416395   -0.0236565
 -0.00303614  -0.00419678     0.999987  -0.00243401
    0.999956   0.00916565    0.0019871  -0.00494514
 -0.00917447     0.999948   0.00447194   -0.0258935
 -0.00194601  -0.00448997     0.999988  -0.00313653
    0.999848    0.0173591  -0.00129348    0.0251014
   -0.017363     0.999844  -0.00314439    0.0294841
  0.00123869   0.00316638     0.999994   0.00241202
    0.999851    0.0169839   0.00293054   -0.0034954
  -0.0169671      0.99984  -0.00565292    0.0458945
 -0.00302608   0.00560236      0.99998   0.00689332
    0.999801    0.0199437 -0.000459021    0.0221302
  -0.0199455     0.999793  -0.00409284    0.0373072
   0.0003773   0.00410118     0.999992   0.00376379
      0.9998    0.0197454  -0.00327779    0.0408173
  -0.0197564     0.999799  -0.00335114    0.0324078
  0.00321096   0.00341523     0.999989   0.00166824
    0.999812    0.0194082 -0.000518911    0.0219294
  -0.0194099     0.999805  -0.00371777    0.0344001
 0.000446655   0.00372715     0.999993   0.00335016
    0.999716    0.0230362  -0.00615247    0.0634741
  -0.0230488     0.999732  -0.00198619     0.025175
  0.00610507   0.00212743     0.999979  -0.00103017
    0.999747    0.0224859 -0.000484167     0.024866
  -0.0224878     0.999738  -0.00421714    0.0396634
 0.000389214   0.00422697     0.999991    0.0038985
     0.99968    0.0252867  -0.00115316    0.0323302
  -0.0252927     0.999665  -0.00551066    0.0502361
  0.00101343   0.00553806     0.999984   0.00491043
    0.999714    0.0235204  -0.00427398    0.0513919
  -0.0235369     0.999716  -0.00385786    0.0381314
  0.00418203   0.00395735     0.999983   0.00168302
    0.999646     0.026551  -0.00155983    0.0364048
  -0.0265596     0.999631  -0.00574062    0.0526019
  0.00140684   0.00578002     0.999982   0.00495859
    0.999624    0.0268846  -0.00530932     0.061927
  -0.0269083     0.999628  -0.00445829     0.044391
  0.00518749   0.00459948     0.999976   0.00176521
    0.999774    0.0210355   0.00310653 -0.000815535
  -0.0210178     0.999763  -0.00565342    0.0484557
 -0.00322472   0.00558685     0.999979   0.00707717
    0.999705    0.0238571   0.00445718  -0.00702103
  -0.0238255     0.999691  -0.00702646    0.0595544
 -0.00462344   0.00691819     0.999965   0.00928818
    0.999851    0.0170613   0.00275997  -0.00245051
  -0.0170476     0.999843  -0.00491053    0.0411617
 -0.00284331   0.00486275     0.999984   0.00605975
    0.999887    0.0145157   0.00385236   -0.0123175
  -0.0144929     0.999878  -0.00587208     0.046085
 -0.00393713   0.00581559     0.999975   0.00741215
    0.999865     0.016288   0.00195792   0.00219277
  -0.0162779     0.999855  -0.00504234    0.0414138
 -0.00203976   0.00500979     0.999985   0.00576065
    0.999937    0.0110417  -0.00220473    0.0239379
  -0.0110546     0.999921  -0.00594026    0.0432717
  0.00213897   0.00596425      0.99998   0.00439033
    0.999929    0.0119126 -0.000845198    0.0156165
  -0.0119148     0.999925  -0.00265971    0.0215317
 0.000813451   0.00266959     0.999996   0.00199398
    0.999961   0.00870556    0.0016614   -0.0039446
 -0.00870901      0.99996   0.00207849   -0.0113951
 -0.00164323  -0.00209287     0.999996  -0.00121751
    0.999968    0.0079735  0.000207214   0.00510613
 -0.00797303     0.999966  -0.00220377    0.0170509
-0.000224778   0.00220205     0.999998   0.00187267
    0.999958   0.00851819   0.00337164   -0.0154057
 -0.00854075     0.999941   0.00673459   -0.0424461
 -0.00331407   -0.0067631     0.999972  -0.00444579
    0.999976   0.00483076   0.00496373   -0.0292718
 -0.00486928     0.999958   0.00777644   -0.0507389
 -0.00492596  -0.00780043     0.999957  -0.00472454
    0.999968   0.00426543   0.00672218   -0.0413252
 -0.00435535       0.9999    0.0134192   -0.0883894
 -0.00666427    -0.013448     0.999887  -0.00845978
    0.999946  0.000288883    0.0104188   -0.0691789
-0.000503352     0.999788     0.020588    -0.137235
  -0.0104107   -0.0205921     0.999734   -0.0123007
    0.999985   0.00432546   0.00340809   -0.0193876
 -0.00433365     0.999988   0.00239968   -0.0149686
 -0.00339767  -0.00241442     0.999991 -0.000986151
    0.999963   0.00104564   0.00856578   -0.0563919
 -0.00116407     0.999904     0.013833   -0.0922267
 -0.00855049   -0.0138424     0.999868  -0.00810534
    0.999976   0.00106158   0.00680983   -0.0447907
 -0.00111193     0.999972   0.00739508   -0.0493143
 -0.00680178  -0.00740248     0.999949  -0.00388941
     0.99996   0.00286332   0.00850041   -0.0541569
 -0.00302544     0.999813    0.0191204    -0.126496
 -0.00844407   -0.0191453     0.999781   -0.0120655
    0.999923  -0.00174346    0.0122627   -0.0829081
   0.0014101     0.999631    0.0271411    -0.181047
  -0.0123055   -0.0271217     0.999556   -0.0161148
    0.999892  -0.00469314    0.0139225   -0.0961595
  0.00423089     0.999445    0.0330469    -0.220658
  -0.0140699   -0.0329844     0.999357   -0.0193637
    0.999947  0.000263179    0.0102655   -0.0678836
-0.000515257     0.999698    0.0245609    -0.163085
  -0.0102559   -0.0245649     0.999646   -0.0152872
    0.999959   0.00742542    0.0051778   -0.0282206
 -0.00748537     0.999904    0.0116568    -0.075393
 -0.00509075   -0.0116951     0.999919  -0.00772419
    0.999963    0.0051154   0.00696382   -0.0418984
 -0.00522887     0.999852    0.0163752    -0.107237
 -0.00687902    -0.016411     0.999842   -0.0107094
    0.999936    0.0110082   0.00258057  -0.00782255
  -0.0110209     0.999927   0.00493441   -0.0292824
 -0.00252606  -0.00496254     0.999984  -0.00327362
    0.999928    0.0119391  0.000804766   0.00469529
  -0.0119399     0.999928   0.00099389  -0.00282611
-0.000792842  -0.00100343     0.999999  -0.00058181
    0.999949   0.00908667   0.00431823   -0.0208951
 -0.00912459     0.999919   0.00884499   -0.0557618
 -0.00423751  -0.00888394     0.999952  -0.00585553
    0.999944  -0.00242239    0.0102649   -0.0706209
  0.00229388     0.999919    0.0125123    -0.084345
  -0.0102944   -0.0124881     0.999869   -0.0066738
    0.999926  -0.00241477    0.0119162   -0.0814534
  0.00217921     0.999803    0.0197414    -0.132433
  -0.0119615   -0.0197139     0.999734   -0.0112275
    0.999874  -0.00498466    0.0150474     -0.10425
  0.00459821     0.999661    0.0256083    -0.171966
  -0.0151699   -0.0255359     0.999559   -0.0141342
    0.999899  -0.00481029    0.0133517   -0.0930265
  0.00457709     0.999837    0.0174419    -0.117691
  -0.0134335    -0.017379     0.999759  -0.00925707
    0.999839  -0.00613642    0.0168896    -0.117174
  0.00556241     0.999412     0.033826    -0.226543
  -0.0170873   -0.0337266     0.999285   -0.0186511
    0.999824  -0.00643071    0.0175962    -0.122195
  0.00588555     0.999506    0.0308601    -0.206984
