        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
    -26801.1      3708.28     -24307.8
    -1649.32     -24307.8     -5161.17
     2674.74     -30843.2     -2081.45
    -30843.2      4346.52     -27442.6
    -2081.45     -27442.6     -5912.68
     67.4622     -924.379       -47.31
    -924.379      105.965     -785.656
      -47.31     -785.656      -129.77
     74.9823     -951.279     -45.9247
    -951.279      108.825     -797.034
    -45.9247     -797.034     -130.063
      40.928     -643.575     -36.3841
    -643.575      81.0063     -566.176
    -36.3841     -566.176     -96.0913
     17.6999     -107.528     -15.5143
    -107.528      -16.831     -21.4689
    -15.5143     -21.4689     -5.72276
     23.1157       -351.2     -40.7932
      -351.2      26.1382      -187.13
    -40.7932      -187.13      -50.244
     30.6896     -355.304     -36.2699
    -355.304      34.8188     -244.333
    -36.2699     -244.333     -64.8774
      253.63     -8318.56     -811.598
    -8318.56      1456.14     -6825.39
    -811.598     -6825.39     -1524.08
     60.1863     -4483.16     -494.115
    -4483.16      796.657     -3333.13
    -494.115     -3333.13      -779.07
     213.821     -4155.95     -357.424
    -4155.95      675.741     -3614.14
    -357.424     -3614.14     -794.456
      4.5229     -625.061     -55.2309
    -625.061      114.243     -559.627
    -55.2309     -559.627     -102.926
     13.8018      -708.04     -56.5581
     -708.04      118.106     -632.543
    -56.5581     -632.543     -112.632
   -0.801931     -180.167     -10.4748
    -180.167      27.3071      -167.25
    -10.4748      -167.25     -18.2593
    -3.06631     -300.673     -30.7064
    -300.673      61.9793     -256.955
    -30.7064     -256.955      -50.158
    -1.58737     -127.681     -8.45239
    -127.681      20.8897     -121.067
    -8.45239     -121.067     -13.9663
    -1.42468     -71.9843      -5.5765
    -71.9843      14.8641     -66.1244
     -5.5765     -66.1244     -8.33596
       21.12     -518.885     -35.5743
    -518.885      74.3475     -468.289
    -35.5743     -468.289     -81.6701
      1.7922     -179.968     -8.62613
    -179.968      21.5733     -163.031
    -8.62613     -163.031     -16.7145
      838.76     -11590.7     -875.094
    -11590.7      1771.48     -10328.4
    -875.094     -10328.4     -2260.08
     80.1352     -674.168     -55.1644
    -674.168      89.3854     -563.854
    -55.1644     -563.854     -150.623
     58.1642     -549.491     -49.8757
    -549.491      65.1397     -426.381
    -49.8757     -426.381     -113.861
     33.3677     -185.594     -21.3267
    -185.594    -0.739483     -105.986
    -21.3267     -105.986     -34.6943
     33.6651     -175.339     -17.1747
    -175.339      8.08395     -126.004
    -17.1747     -126.004     -41.8423
     26.1846     -150.337     -19.2433
    -150.337      -10.722     -62.8585
    -19.2433     -62.8585     -19.7742
    -24.5969     -196.537     -20.2065
    -196.537      47.7483     -205.734
    -20.2065     -205.734     -14.2175
    -29.0111     -301.653     -22.0729
    -301.653      53.9108      -298.86
    -22.0729      -298.86     -14.5305
     -214.64     -1428.12     -116.627
    -1428.12       264.41     -1508.26
    -116.627     -1508.26     -7.52849
    -76.0077     -437.255     -52.4469
    -437.255      110.819     -519.216
    -52.4469     -519.216     -16.3361
    -356.247     -2921.42     -155.486
    -2921.42       400.79     -2761.76
    -155.486     -2761.76      23.2529
    -80.8513     -484.747     -38.7572
    -484.747      85.2146     -546.117
    -38.7572     -546.117      15.6483
    -123.516     -828.789       -40.41
    -828.789      113.948     -797.202
      -40.41     -797.202      35.9411
    -27.5241     -167.138     -21.7849
    -167.138      36.4051     -253.553
    -21.7849     -253.553       1.1703
    -58.9832     -484.808     -10.5486
    -484.808      53.8011     -395.338
    -10.5486     -395.338      21.5977
    -457.717     -4744.73     -163.713
    -4744.73      512.408     -4111.61
    -163.713     -4111.61      58.7771
    -33.5605     -605.526     -25.4249
    -605.526      74.8787     -553.061
    -25.4249     -553.061     -18.1426
    -40.0295     -554.823     -30.3706
    -554.823      77.4173     -529.564
    -30.3706     -529.564     -21.0747
    -27.0858     -143.031     -43.6542
    -143.031      39.1385     -406.674
    -43.6542     -406.674      -8.7998
    -203.397     -990.702     -203.634
    -990.702      330.791     -1722.38
    -203.634     -1722.38     -94.0133
    -6.94953     -53.4646       -26.72
    -53.4646      21.3993     -257.119
      -26.72     -257.119     -21.8464
    -54.7277     -322.815     -49.6634
    -322.815       100.49     -395.561
    -49.6634     -395.561     -37.5733
    -26.0801     -153.311     -37.4604
    -153.311       57.701      -304.19
    -37.4604      -304.19      -36.861
    -14.0459     -132.622     -17.4764
    -132.622       35.333     -122.182
    -17.4764     -122.182     -19.2729
     -11.253     -121.598     -14.5971
    -121.598      31.4384     -108.442
    -14.5971     -108.442      -16.327
    -3.04056     -87.5288     -8.44499
    -87.5288      9.05709     -106.694
    -8.44499     -106.694     -12.8338
    -12.4749     -219.935     -27.9818
    -219.935      54.5682     -165.061
    -27.9818     -165.061     -34.8318
    -35.8273     -1773.29      -226.61
    -1773.29      334.996     -1061.37
     -226.61     -1061.37     -262.507
