        -nan         -nan         -nan
        -nan         -nan         -nan
        -nan         -nan         -nan
    -39.0478     -1059.76     -21.0747
    -27.0858     -288.781     -2.15816
     2.71857      39.1385     -0.94476
    -85.1503     -812.404      -8.7998
    -203.397     -2013.71     -54.0238
     32.3045      330.791      7.77875
    -353.243     -3452.55     -94.0133
    -6.94953     -107.213     -3.34698
    0.283768      21.3993    -0.407187
    -50.0931     -513.832     -21.8464
    -54.7277     -652.739     -30.1737
      7.1089       100.49      3.72053
    -69.1531     -794.842     -37.5733
    -26.0801      -310.22     -17.7199
     3.59837       57.701      2.35475
    -57.2009     -610.734      -36.861
    -14.0459     -265.585     -20.2554
    0.341531       35.333      1.88513
    -14.6973     -246.249     -19.2729
     -11.253     -243.124     -17.7554
  -0.0718327      31.4384      1.47713
    -11.4387     -218.361      -16.327
    -3.04056     -173.295     -9.54322
    -1.76287      9.05709    -0.468662
    -7.34676      -212.92     -12.8338
    -12.4749     -439.911     -45.5434
     0.04071      54.5682      4.95036
    -10.4202     -335.072     -34.8318
    -35.8273     -3548.39     -430.908
      1.8088      334.996      40.0908
    -22.3116     -2162.84     -262.507
    -44.6119     -1412.74     -177.611
     2.64768      134.603      16.4773
    -17.3918     -552.243     -68.9802
     19.5238     -1016.85     -141.719
    -2.23235       22.631       2.7026
     6.85045     -350.895      -48.379
     3.66186     -742.269     -106.005
    -1.86762      2.90432     0.106468
     1.19653     -70.3319     -9.14321
     16.2981     -334.682     -56.2638
   -0.158561     -43.5918     -7.42934
    -3.36765      106.061      19.2696
     16.1292     -256.776     -42.3454
   -0.611165     -24.8508     -4.35251
   -0.318381      21.8368      4.63996
    -3.93727     -429.887     -60.1367
    -2.01847     -4.55942    -0.770916
     2.55451      79.8282      12.5674
     13.2737     -331.857     -54.6292
   -0.432281      -50.856     -8.32705
    -4.13736      165.525      29.0307
     6.81484     -195.467     -31.7031
    -1.31943     -35.4073     -5.37995
    -1.85313      171.487      30.2089
    -18.8855     -742.033     -104.918
    -4.47021     -82.5334     -11.6465
     20.8889      652.522       94.553
    -230.802     -4969.67     -620.393
     14.8442      357.977      44.3646
    -15.0726     -347.267     -42.4006
    -71.6923     -1079.43     -115.067
     4.24154      93.5267      9.34254
     -15.897     -244.564      -25.536
    -47.1345     -714.926     -73.4517
     3.37552      77.5809      7.30196
    -23.7891     -353.578      -36.189
    -49.9834     -955.898     -105.731
     4.61189      118.463      12.4734
    -29.7728     -559.622     -61.8004
    -53.3572     -1499.01     -210.604
     -7.2485     -127.037     -17.9134
     46.3207      1195.33      170.058
     12.5707     -393.026     -64.9726
    0.463794     -111.077     -17.6302
     -11.574      575.594      98.2277
    0.551968      4.83693     -3.62447
   -0.441553     -3.75308      2.36365
    -16.3675     -12.8627      2.10106
   -0.279857      2.65617     -3.10835
    -2.30621     -5.37261      2.31035
    -30.5386     -31.4107       4.0545
     1.67328      6.59019     -2.97473
    -1.73273     -6.09637      1.79442
    -36.2984     -43.9273      2.53611
     13.3732      21.8387     -3.18726
    -12.0105     -19.6786      2.08068
    -55.8827     -69.4937      2.98977
     1.93459      4.60797     -3.05415
    -6.76048     -10.2661      2.58088
    -38.8962     -41.3446      4.69825
     82.6403       132.09     -1.27335
    -51.6132     -83.8167     0.624891
    -50.5417     -67.6062    0.0677766
